image_id,split,image_souce_url,label_source_url,tiff_image_path,tif_label_path,png_image_path,png_label_path
21778945_15,train,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/sat/21778945_15.tiff,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/map/21778945_15.tif,tiff/train/21778945_15.tiff,tiff/train_labels/21778945_15.tif,png/train/21778945_15.png,png/train_labels/21778945_15.png
21778960_15,train,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/sat/21778960_15.tiff,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/map/21778960_15.tif,tiff/train/21778960_15.tiff,tiff/train_labels/21778960_15.tif,png/train/21778960_15.png,png/train_labels/21778960_15.png
21778975_15,train,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/sat/21778975_15.tiff,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/map/21778975_15.tif,tiff/train/21778975_15.tiff,tiff/train_labels/21778975_15.tif,png/train/21778975_15.png,png/train_labels/21778975_15.png
21778990_15,train,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/sat/21778990_15.tiff,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/map/21778990_15.tif,tiff/train/21778990_15.tiff,tiff/train_labels/21778990_15.tif,png/train/21778990_15.png,png/train_labels/21778990_15.png
21779020_15,train,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/sat/21779020_15.tiff,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/map/21779020_15.tif,tiff/train/21779020_15.tiff,tiff/train_labels/21779020_15.tif,png/train/21779020_15.png,png/train_labels/21779020_15.png
21779035_15,train,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/sat/21779035_15.tiff,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/map/21779035_15.tif,tiff/train/21779035_15.tiff,tiff/train_labels/21779035_15.tif,png/train/21779035_15.png,png/train_labels/21779035_15.png
21779050_15,train,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/sat/21779050_15.tiff,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/map/21779050_15.tif,tiff/train/21779050_15.tiff,tiff/train_labels/21779050_15.tif,png/train/21779050_15.png,png/train_labels/21779050_15.png
21779065_15,train,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/sat/21779065_15.tiff,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/map/21779065_15.tif,tiff/train/21779065_15.tiff,tiff/train_labels/21779065_15.tif,png/train/21779065_15.png,png/train_labels/21779065_15.png
21779080_15,train,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/sat/21779080_15.tiff,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/map/21779080_15.tif,tiff/train/21779080_15.tiff,tiff/train_labels/21779080_15.tif,png/train/21779080_15.png,png/train_labels/21779080_15.png
21928900_15,train,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/sat/21928900_15.tiff,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/map/21928900_15.tif,tiff/train/21928900_15.tiff,tiff/train_labels/21928900_15.tif,png/train/21928900_15.png,png/train_labels/21928900_15.png
21928915_15,train,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/sat/21928915_15.tiff,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/map/21928915_15.tif,tiff/train/21928915_15.tiff,tiff/train_labels/21928915_15.tif,png/train/21928915_15.png,png/train_labels/21928915_15.png
21928930_15,train,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/sat/21928930_15.tiff,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/map/21928930_15.tif,tiff/train/21928930_15.tiff,tiff/train_labels/21928930_15.tif,png/train/21928930_15.png,png/train_labels/21928930_15.png
21928945_15,train,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/sat/21928945_15.tiff,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/map/21928945_15.tif,tiff/train/21928945_15.tiff,tiff/train_labels/21928945_15.tif,png/train/21928945_15.png,png/train_labels/21928945_15.png
21928960_15,train,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/sat/21928960_15.tiff,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/map/21928960_15.tif,tiff/train/21928960_15.tiff,tiff/train_labels/21928960_15.tif,png/train/21928960_15.png,png/train_labels/21928960_15.png
21928975_15,train,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/sat/21928975_15.tiff,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/map/21928975_15.tif,tiff/train/21928975_15.tiff,tiff/train_labels/21928975_15.tif,png/train/21928975_15.png,png/train_labels/21928975_15.png
21928990_15,train,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/sat/21928990_15.tiff,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/map/21928990_15.tif,tiff/train/21928990_15.tiff,tiff/train_labels/21928990_15.tif,png/train/21928990_15.png,png/train_labels/21928990_15.png
21929005_15,train,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/sat/21929005_15.tiff,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/map/21929005_15.tif,tiff/train/21929005_15.tiff,tiff/train_labels/21929005_15.tif,png/train/21929005_15.png,png/train_labels/21929005_15.png
21929035_15,train,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/sat/21929035_15.tiff,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/map/21929035_15.tif,tiff/train/21929035_15.tiff,tiff/train_labels/21929035_15.tif,png/train/21929035_15.png,png/train_labels/21929035_15.png
21929050_15,train,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/sat/21929050_15.tiff,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/map/21929050_15.tif,tiff/train/21929050_15.tiff,tiff/train_labels/21929050_15.tif,png/train/21929050_15.png,png/train_labels/21929050_15.png
21929065_15,train,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/sat/21929065_15.tiff,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/map/21929065_15.tif,tiff/train/21929065_15.tiff,tiff/train_labels/21929065_15.tif,png/train/21929065_15.png,png/train_labels/21929065_15.png
21929080_15,train,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/sat/21929080_15.tiff,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/map/21929080_15.tif,tiff/train/21929080_15.tiff,tiff/train_labels/21929080_15.tif,png/train/21929080_15.png,png/train_labels/21929080_15.png
22078900_15,train,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/sat/22078900_15.tiff,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/map/22078900_15.tif,tiff/train/22078900_15.tiff,tiff/train_labels/22078900_15.tif,png/train/22078900_15.png,png/train_labels/22078900_15.png
22078915_15,train,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/sat/22078915_15.tiff,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/map/22078915_15.tif,tiff/train/22078915_15.tiff,tiff/train_labels/22078915_15.tif,png/train/22078915_15.png,png/train_labels/22078915_15.png
22078930_15,train,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/sat/22078930_15.tiff,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/map/22078930_15.tif,tiff/train/22078930_15.tiff,tiff/train_labels/22078930_15.tif,png/train/22078930_15.png,png/train_labels/22078930_15.png
22078945_15,train,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/sat/22078945_15.tiff,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/map/22078945_15.tif,tiff/train/22078945_15.tiff,tiff/train_labels/22078945_15.tif,png/train/22078945_15.png,png/train_labels/22078945_15.png
22078960_15,train,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/sat/22078960_15.tiff,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/map/22078960_15.tif,tiff/train/22078960_15.tiff,tiff/train_labels/22078960_15.tif,png/train/22078960_15.png,png/train_labels/22078960_15.png
22078990_15,train,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/sat/22078990_15.tiff,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/map/22078990_15.tif,tiff/train/22078990_15.tiff,tiff/train_labels/22078990_15.tif,png/train/22078990_15.png,png/train_labels/22078990_15.png
22079005_15,train,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/sat/22079005_15.tiff,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/map/22079005_15.tif,tiff/train/22079005_15.tiff,tiff/train_labels/22079005_15.tif,png/train/22079005_15.png,png/train_labels/22079005_15.png
22079020_15,train,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/sat/22079020_15.tiff,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/map/22079020_15.tif,tiff/train/22079020_15.tiff,tiff/train_labels/22079020_15.tif,png/train/22079020_15.png,png/train_labels/22079020_15.png
22079035_15,train,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/sat/22079035_15.tiff,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/map/22079035_15.tif,tiff/train/22079035_15.tiff,tiff/train_labels/22079035_15.tif,png/train/22079035_15.png,png/train_labels/22079035_15.png
22079050_15,train,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/sat/22079050_15.tiff,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/map/22079050_15.tif,tiff/train/22079050_15.tiff,tiff/train_labels/22079050_15.tif,png/train/22079050_15.png,png/train_labels/22079050_15.png
22079065_15,train,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/sat/22079065_15.tiff,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/map/22079065_15.tif,tiff/train/22079065_15.tiff,tiff/train_labels/22079065_15.tif,png/train/22079065_15.png,png/train_labels/22079065_15.png
22079080_15,train,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/sat/22079080_15.tiff,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/map/22079080_15.tif,tiff/train/22079080_15.tiff,tiff/train_labels/22079080_15.tif,png/train/22079080_15.png,png/train_labels/22079080_15.png
22079365_15,train,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/sat/22079365_15.tiff,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/map/22079365_15.tif,tiff/train/22079365_15.tiff,tiff/train_labels/22079365_15.tif,png/train/22079365_15.png,png/train_labels/22079365_15.png
22079380_15,train,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/sat/22079380_15.tiff,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/map/22079380_15.tif,tiff/train/22079380_15.tiff,tiff/train_labels/22079380_15.tif,png/train/22079380_15.png,png/train_labels/22079380_15.png
22079395_15,train,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/sat/22079395_15.tiff,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/map/22079395_15.tif,tiff/train/22079395_15.tiff,tiff/train_labels/22079395_15.tif,png/train/22079395_15.png,png/train_labels/22079395_15.png
22079410_15,train,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/sat/22079410_15.tiff,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/map/22079410_15.tif,tiff/train/22079410_15.tiff,tiff/train_labels/22079410_15.tif,png/train/22079410_15.png,png/train_labels/22079410_15.png
22079425_15,train,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/sat/22079425_15.tiff,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/map/22079425_15.tif,tiff/train/22079425_15.tiff,tiff/train_labels/22079425_15.tif,png/train/22079425_15.png,png/train_labels/22079425_15.png
22228915_15,train,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/sat/22228915_15.tiff,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/map/22228915_15.tif,tiff/train/22228915_15.tiff,tiff/train_labels/22228915_15.tif,png/train/22228915_15.png,png/train_labels/22228915_15.png
22228930_15,train,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/sat/22228930_15.tiff,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/map/22228930_15.tif,tiff/train/22228930_15.tiff,tiff/train_labels/22228930_15.tif,png/train/22228930_15.png,png/train_labels/22228930_15.png
22228945_15,train,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/sat/22228945_15.tiff,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/map/22228945_15.tif,tiff/train/22228945_15.tiff,tiff/train_labels/22228945_15.tif,png/train/22228945_15.png,png/train_labels/22228945_15.png
22228960_15,train,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/sat/22228960_15.tiff,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/map/22228960_15.tif,tiff/train/22228960_15.tiff,tiff/train_labels/22228960_15.tif,png/train/22228960_15.png,png/train_labels/22228960_15.png
22228975_15,train,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/sat/22228975_15.tiff,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/map/22228975_15.tif,tiff/train/22228975_15.tiff,tiff/train_labels/22228975_15.tif,png/train/22228975_15.png,png/train_labels/22228975_15.png
22228990_15,train,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/sat/22228990_15.tiff,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/map/22228990_15.tif,tiff/train/22228990_15.tiff,tiff/train_labels/22228990_15.tif,png/train/22228990_15.png,png/train_labels/22228990_15.png
22229005_15,train,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/sat/22229005_15.tiff,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/map/22229005_15.tif,tiff/train/22229005_15.tiff,tiff/train_labels/22229005_15.tif,png/train/22229005_15.png,png/train_labels/22229005_15.png
22229020_15,train,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/sat/22229020_15.tiff,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/map/22229020_15.tif,tiff/train/22229020_15.tiff,tiff/train_labels/22229020_15.tif,png/train/22229020_15.png,png/train_labels/22229020_15.png
22229035_15,train,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/sat/22229035_15.tiff,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/map/22229035_15.tif,tiff/train/22229035_15.tiff,tiff/train_labels/22229035_15.tif,png/train/22229035_15.png,png/train_labels/22229035_15.png
22229065_15,train,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/sat/22229065_15.tiff,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/map/22229065_15.tif,tiff/train/22229065_15.tiff,tiff/train_labels/22229065_15.tif,png/train/22229065_15.png,png/train_labels/22229065_15.png
22229080_15,train,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/sat/22229080_15.tiff,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/map/22229080_15.tif,tiff/train/22229080_15.tiff,tiff/train_labels/22229080_15.tif,png/train/22229080_15.png,png/train_labels/22229080_15.png
22229365_15,train,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/sat/22229365_15.tiff,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/map/22229365_15.tif,tiff/train/22229365_15.tiff,tiff/train_labels/22229365_15.tif,png/train/22229365_15.png,png/train_labels/22229365_15.png
22229380_15,train,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/sat/22229380_15.tiff,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/map/22229380_15.tif,tiff/train/22229380_15.tiff,tiff/train_labels/22229380_15.tif,png/train/22229380_15.png,png/train_labels/22229380_15.png
22229395_15,train,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/sat/22229395_15.tiff,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/map/22229395_15.tif,tiff/train/22229395_15.tiff,tiff/train_labels/22229395_15.tif,png/train/22229395_15.png,png/train_labels/22229395_15.png
22229410_15,train,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/sat/22229410_15.tiff,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/map/22229410_15.tif,tiff/train/22229410_15.tiff,tiff/train_labels/22229410_15.tif,png/train/22229410_15.png,png/train_labels/22229410_15.png
22229425_15,train,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/sat/22229425_15.tiff,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/map/22229425_15.tif,tiff/train/22229425_15.tiff,tiff/train_labels/22229425_15.tif,png/train/22229425_15.png,png/train_labels/22229425_15.png
22229440_15,train,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/sat/22229440_15.tiff,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/map/22229440_15.tif,tiff/train/22229440_15.tiff,tiff/train_labels/22229440_15.tif,png/train/22229440_15.png,png/train_labels/22229440_15.png
22378885_15,train,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/sat/22378885_15.tiff,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/map/22378885_15.tif,tiff/train/22378885_15.tiff,tiff/train_labels/22378885_15.tif,png/train/22378885_15.png,png/train_labels/22378885_15.png
22378900_15,train,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/sat/22378900_15.tiff,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/map/22378900_15.tif,tiff/train/22378900_15.tiff,tiff/train_labels/22378900_15.tif,png/train/22378900_15.png,png/train_labels/22378900_15.png
22378915_15,train,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/sat/22378915_15.tiff,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/map/22378915_15.tif,tiff/train/22378915_15.tiff,tiff/train_labels/22378915_15.tif,png/train/22378915_15.png,png/train_labels/22378915_15.png
22378930_15,train,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/sat/22378930_15.tiff,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/map/22378930_15.tif,tiff/train/22378930_15.tiff,tiff/train_labels/22378930_15.tif,png/train/22378930_15.png,png/train_labels/22378930_15.png
22378945_15,train,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/sat/22378945_15.tiff,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/map/22378945_15.tif,tiff/train/22378945_15.tiff,tiff/train_labels/22378945_15.tif,png/train/22378945_15.png,png/train_labels/22378945_15.png
22378960_15,train,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/sat/22378960_15.tiff,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/map/22378960_15.tif,tiff/train/22378960_15.tiff,tiff/train_labels/22378960_15.tif,png/train/22378960_15.png,png/train_labels/22378960_15.png
22378975_15,train,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/sat/22378975_15.tiff,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/map/22378975_15.tif,tiff/train/22378975_15.tiff,tiff/train_labels/22378975_15.tif,png/train/22378975_15.png,png/train_labels/22378975_15.png
22378990_15,train,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/sat/22378990_15.tiff,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/map/22378990_15.tif,tiff/train/22378990_15.tiff,tiff/train_labels/22378990_15.tif,png/train/22378990_15.png,png/train_labels/22378990_15.png
22379005_15,train,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/sat/22379005_15.tiff,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/map/22379005_15.tif,tiff/train/22379005_15.tiff,tiff/train_labels/22379005_15.tif,png/train/22379005_15.png,png/train_labels/22379005_15.png
22379020_15,train,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/sat/22379020_15.tiff,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/map/22379020_15.tif,tiff/train/22379020_15.tiff,tiff/train_labels/22379020_15.tif,png/train/22379020_15.png,png/train_labels/22379020_15.png
22379035_15,train,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/sat/22379035_15.tiff,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/map/22379035_15.tif,tiff/train/22379035_15.tiff,tiff/train_labels/22379035_15.tif,png/train/22379035_15.png,png/train_labels/22379035_15.png
22379050_15,train,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/sat/22379050_15.tiff,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/map/22379050_15.tif,tiff/train/22379050_15.tiff,tiff/train_labels/22379050_15.tif,png/train/22379050_15.png,png/train_labels/22379050_15.png
22379065_15,train,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/sat/22379065_15.tiff,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/map/22379065_15.tif,tiff/train/22379065_15.tiff,tiff/train_labels/22379065_15.tif,png/train/22379065_15.png,png/train_labels/22379065_15.png
22379080_15,train,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/sat/22379080_15.tiff,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/map/22379080_15.tif,tiff/train/22379080_15.tiff,tiff/train_labels/22379080_15.tif,png/train/22379080_15.png,png/train_labels/22379080_15.png
22379380_15,train,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/sat/22379380_15.tiff,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/map/22379380_15.tif,tiff/train/22379380_15.tiff,tiff/train_labels/22379380_15.tif,png/train/22379380_15.png,png/train_labels/22379380_15.png
22379395_15,train,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/sat/22379395_15.tiff,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/map/22379395_15.tif,tiff/train/22379395_15.tiff,tiff/train_labels/22379395_15.tif,png/train/22379395_15.png,png/train_labels/22379395_15.png
22379410_15,train,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/sat/22379410_15.tiff,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/map/22379410_15.tif,tiff/train/22379410_15.tiff,tiff/train_labels/22379410_15.tif,png/train/22379410_15.png,png/train_labels/22379410_15.png
22379425_15,train,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/sat/22379425_15.tiff,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/map/22379425_15.tif,tiff/train/22379425_15.tiff,tiff/train_labels/22379425_15.tif,png/train/22379425_15.png,png/train_labels/22379425_15.png
22379440_15,train,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/sat/22379440_15.tiff,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/map/22379440_15.tif,tiff/train/22379440_15.tiff,tiff/train_labels/22379440_15.tif,png/train/22379440_15.png,png/train_labels/22379440_15.png
22528870_15,train,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/sat/22528870_15.tiff,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/map/22528870_15.tif,tiff/train/22528870_15.tiff,tiff/train_labels/22528870_15.tif,png/train/22528870_15.png,png/train_labels/22528870_15.png
22528915_15,train,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/sat/22528915_15.tiff,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/map/22528915_15.tif,tiff/train/22528915_15.tiff,tiff/train_labels/22528915_15.tif,png/train/22528915_15.png,png/train_labels/22528915_15.png
22528930_15,train,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/sat/22528930_15.tiff,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/map/22528930_15.tif,tiff/train/22528930_15.tiff,tiff/train_labels/22528930_15.tif,png/train/22528930_15.png,png/train_labels/22528930_15.png
22528945_15,train,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/sat/22528945_15.tiff,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/map/22528945_15.tif,tiff/train/22528945_15.tiff,tiff/train_labels/22528945_15.tif,png/train/22528945_15.png,png/train_labels/22528945_15.png
22528960_15,train,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/sat/22528960_15.tiff,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/map/22528960_15.tif,tiff/train/22528960_15.tiff,tiff/train_labels/22528960_15.tif,png/train/22528960_15.png,png/train_labels/22528960_15.png
22528975_15,train,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/sat/22528975_15.tiff,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/map/22528975_15.tif,tiff/train/22528975_15.tiff,tiff/train_labels/22528975_15.tif,png/train/22528975_15.png,png/train_labels/22528975_15.png
22528990_15,train,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/sat/22528990_15.tiff,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/map/22528990_15.tif,tiff/train/22528990_15.tiff,tiff/train_labels/22528990_15.tif,png/train/22528990_15.png,png/train_labels/22528990_15.png
22529005_15,train,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/sat/22529005_15.tiff,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/map/22529005_15.tif,tiff/train/22529005_15.tiff,tiff/train_labels/22529005_15.tif,png/train/22529005_15.png,png/train_labels/22529005_15.png
22529020_15,train,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/sat/22529020_15.tiff,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/map/22529020_15.tif,tiff/train/22529020_15.tiff,tiff/train_labels/22529020_15.tif,png/train/22529020_15.png,png/train_labels/22529020_15.png
22529035_15,train,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/sat/22529035_15.tiff,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/map/22529035_15.tif,tiff/train/22529035_15.tiff,tiff/train_labels/22529035_15.tif,png/train/22529035_15.png,png/train_labels/22529035_15.png
22529050_15,train,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/sat/22529050_15.tiff,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/map/22529050_15.tif,tiff/train/22529050_15.tiff,tiff/train_labels/22529050_15.tif,png/train/22529050_15.png,png/train_labels/22529050_15.png
22529080_15,train,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/sat/22529080_15.tiff,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/map/22529080_15.tif,tiff/train/22529080_15.tiff,tiff/train_labels/22529080_15.tif,png/train/22529080_15.png,png/train_labels/22529080_15.png
22529380_15,train,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/sat/22529380_15.tiff,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/map/22529380_15.tif,tiff/train/22529380_15.tiff,tiff/train_labels/22529380_15.tif,png/train/22529380_15.png,png/train_labels/22529380_15.png
22529395_15,train,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/sat/22529395_15.tiff,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/map/22529395_15.tif,tiff/train/22529395_15.tiff,tiff/train_labels/22529395_15.tif,png/train/22529395_15.png,png/train_labels/22529395_15.png
22529410_15,train,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/sat/22529410_15.tiff,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/map/22529410_15.tif,tiff/train/22529410_15.tiff,tiff/train_labels/22529410_15.tif,png/train/22529410_15.png,png/train_labels/22529410_15.png
22529425_15,train,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/sat/22529425_15.tiff,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/map/22529425_15.tif,tiff/train/22529425_15.tiff,tiff/train_labels/22529425_15.tif,png/train/22529425_15.png,png/train_labels/22529425_15.png
22529440_15,train,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/sat/22529440_15.tiff,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/map/22529440_15.tif,tiff/train/22529440_15.tiff,tiff/train_labels/22529440_15.tif,png/train/22529440_15.png,png/train_labels/22529440_15.png
